model,FPR,TPR
0,0.005324595535531436,0.06499261447562776
0,0.00537579356952693,0.06499261447562776
0,0.00537579356952693,0.0654849827671098
0,0.005426991603522425,0.0654849827671098
0,0.005426991603522425,0.06597735105859183
0,0.005580585705508908,0.06597735105859183
0,0.005580585705508908,0.06696208764155588
0,0.005631783739504403,0.06696208764155588
0,0.005631783739504403,0.06794682422451995
0,0.005836575875486381,0.06794682422451995
0,0.005836575875486381,0.068931560807484
0,0.005887773909481876,0.068931560807484
0,0.005887773909481876,0.06942392909896603
0,0.00593897194347737,0.06942392909896603
0,0.00593897194347737,0.07040866568193008
0,0.006143764079459349,0.07040866568193008
0,0.006143764079459349,0.07090103397341212
0,0.006194962113454844,0.07090103397341212
0,0.006194962113454844,0.07188577055637617
0,0.006297358181445833,0.07188577055637617
0,0.006297358181445833,0.0723781388478582
0,0.0065021503174278105,0.0723781388478582
0,0.0065021503174278105,0.07385524372230429
0,0.006911734589391767,0.07385524372230429
0,0.006911734589391767,0.07434761201378631
0,0.007014130657382756,0.07434761201378631
0,0.007014130657382756,0.07483998030526834
0,0.007065328691378251,0.07483998030526834
0,0.007065328691378251,0.07631708517971443
0,0.0071677247593692405,0.07631708517971443
0,0.0071677247593692405,0.07680945347119646
0,0.007218922793364735,0.07680945347119646
0,0.007218922793364735,0.0792712949286066
0,0.0072701208273602295,0.0792712949286066
0,0.0072701208273602295,0.07976366322008863
0,0.007321318861355724,0.07976366322008863
0,0.007321318861355724,0.08173313638601674
0,0.007577309031333196,0.08173313638601674
0,0.007577309031333196,0.0827178729689808
0,0.007628507065328692,0.0827178729689808
0,0.007628507065328692,0.08370260955194485
0,0.007782101167315175,0.08370260955194485
0,0.007782101167315175,0.08419497784342689
0,0.007884497235306164,0.08419497784342689
0,0.007884497235306164,0.08468734613490891
0,0.007935695269301659,0.08468734613490891
0,0.007935695269301659,0.08517971442639094
0,0.007986893303297153,0.08517971442639094
0,0.007986893303297153,0.08616445100935499
0,0.008038091337292648,0.08616445100935499
0,0.008038091337292648,0.08764155588380108
0,0.008140487405283637,0.08764155588380108
0,0.008140487405283637,0.08813392417528311
0,0.008242883473274626,0.08813392417528311
0,0.008242883473274626,0.08862629246676514
0,0.00829408150727012,0.08862629246676514
0,0.00829408150727012,0.09207287050713935
0,0.008550071677247594,0.09207287050713935
0,0.008550071677247594,0.0930576070901034
0,0.008652467745238583,0.0930576070901034
0,0.008652467745238583,0.09404234367306745
0,0.008754863813229572,0.09404234367306745
0,0.008754863813229572,0.09551944854751354
0,0.009164448085193528,0.09551944854751354
0,0.009164448085193528,0.09601181683899557
0,0.009215646119189022,0.09601181683899557
0,0.009215646119189022,0.09748892171344166
0,0.009266844153184517,0.09748892171344166
0,0.009266844153184517,0.0999507631708518
0,0.009522834323161991,0.0999507631708518
0,0.009522834323161991,0.10044313146233383
0,0.009574032357157486,0.10044313146233383
0,0.009574032357157486,0.10142786804529788
0,0.009676428425148475,0.10142786804529788
0,0.009676428425148475,0.10290497291974397
0,0.009778824493139463,0.10290497291974397
0,0.009778824493139463,0.10438207779419005
0,0.009881220561130452,0.10438207779419005
0,0.009881220561130452,0.10487444608567208
0,0.009983616629121441,0.10487444608567208
0,0.009983616629121441,0.10635155096011817
0,0.010034814663116936,0.10635155096011817
0,0.010034814663116936,0.10881339241752831
0,0.010137210731107925,0.10881339241752831
0,0.010137210731107925,0.10930576070901034
0,0.01018840876510342,0.10930576070901034
0,0.01018840876510342,0.10979812900049236
0,0.010239606799098914,0.10979812900049236
0,0.010239606799098914,0.11127523387493846
0,0.010290804833094408,0.11127523387493846
0,0.010290804833094408,0.11176760216642048
0,0.010444398935080893,0.11176760216642048
0,0.010444398935080893,0.1137370753323486
0,0.010597993037067377,0.1137370753323486
0,0.010597993037067377,0.11422944362383063
0,0.010649191071062871,0.11422944362383063
0,0.010649191071062871,0.11472181191531265
0,0.01075158713905386,0.11472181191531265
0,0.01075158713905386,0.11521418020679468
0,0.010905181241040344,0.11521418020679468
0,0.010905181241040344,0.11570654849827672
0,0.010956379275035838,0.11570654849827672
0,0.010956379275035838,0.11669128508124077
0,0.011007577309031333,0.11669128508124077
0,0.011007577309031333,0.1171836533727228
0,0.011058775343026827,0.1171836533727228
0,0.011058775343026827,0.11767602166420482
0,0.011109973377022322,0.11767602166420482
0,0.011109973377022322,0.11816838995568685
0,0.011161171411017816,0.11816838995568685
0,0.011161171411017816,0.11866075824716889
0,0.011263567479008805,0.11866075824716889
0,0.011263567479008805,0.11915312653865091
0,0.011365963546999796,0.11915312653865091
0,0.011365963546999796,0.12013786312161497
0,0.011468359614990785,0.12013786312161497
0,0.011468359614990785,0.12063023141309699
0,0.011570755682981774,0.12063023141309699
0,0.011570755682981774,0.12161496799606106
0,0.011621953716977268,0.12161496799606106
0,0.011621953716977268,0.12210733628754308
0,0.011673151750972763,0.12210733628754308
0,0.011673151750972763,0.12358444116198916
0,0.01187794388695474,0.12358444116198916
0,0.01187794388695474,0.12456917774495323
0,0.011929141920950235,0.12456917774495323
0,0.011929141920950235,0.12506154603643527
0,0.012082736022936719,0.12506154603643527
0,0.012082736022936719,0.1255539143279173
0,0.012185132090927708,0.1255539143279173
0,0.012185132090927708,0.12604628261939932
0,0.012236330124923202,0.12604628261939932
0,0.012236330124923202,0.12653865091088135
0,0.012389924226909687,0.12653865091088135
0,0.012389924226909687,0.12703101920236337
0,0.012441122260905182,0.12703101920236337
0,0.012441122260905182,0.1275233874938454
0,0.012492320294900676,0.1275233874938454
0,0.012492320294900676,0.13047759724273758
0,0.012594716362891665,0.13047759724273758
0,0.012594716362891665,0.1309699655342196
0,0.012697112430882654,0.1309699655342196
0,0.012697112430882654,0.13146233382570163
0,0.012748310464878149,0.13146233382570163
0,0.012748310464878149,0.13195470211718366
0,0.012850706532869138,0.13195470211718366
0,0.012850706532869138,0.13244707040866568
0,0.012901904566864632,0.13244707040866568
0,0.012901904566864632,0.13343180699162974
0,0.01310669670284661,0.13343180699162974
0,0.01310669670284661,0.13490891186607581
0,0.01331148883882859,0.13490891186607581
0,0.01331148883882859,0.13638601674052192
0,0.013362686872824084,0.13638601674052192
0,0.013362686872824084,0.13737075332348597
0,0.013413884906819579,0.13737075332348597
0,0.013413884906819579,0.13884785819793205
0,0.013465082940815073,0.13884785819793205
0,0.013465082940815073,0.13934022648941408
0,0.013516280974810568,0.13934022648941408
0,0.013516280974810568,0.1413096996553422
0,0.013567479008806062,0.1413096996553422
0,0.013567479008806062,0.14180206794682423
0,0.013618677042801557,0.14180206794682423
0,0.013618677042801557,0.14229443623830626
0,0.013669875076797051,0.14229443623830626
0,0.013669875076797051,0.1447562776957164
0,0.01377227114478804,0.1447562776957164
0,0.01377227114478804,0.14574101427868044
0,0.013925865246774524,0.14574101427868044
0,0.013925865246774524,0.14623338257016247
0,0.014028261314765512,0.14623338257016247
0,0.014028261314765512,0.14672575086164452
0,0.014079459348761007,0.14672575086164452
0,0.014079459348761007,0.14771048744460857
0,0.014130657382756501,0.14771048744460857
0,0.014130657382756501,0.1482028557360906
0,0.014181855416751996,0.1482028557360906
0,0.014181855416751996,0.14918759231905465
0,0.014233053450747492,0.14918759231905465
0,0.014233053450747492,0.14967996061053668
0,0.014284251484742987,0.14967996061053668
0,0.014284251484742987,0.1501723289020187
0,0.014335449518738481,0.1501723289020187
0,0.014335449518738481,0.15115706548498276
0,0.014386647552733976,0.15115706548498276
0,0.014386647552733976,0.1531265386509109
0,0.014489043620724965,0.1531265386509109
0,0.014489043620724965,0.1536189069423929
0,0.014591439688715954,0.1536189069423929
0,0.014591439688715954,0.15411127523387494
0,0.014642637722711448,0.15411127523387494
0,0.014642637722711448,0.15608074839980304
0,0.014796231824697931,0.15608074839980304
0,0.014796231824697931,0.15657311669128507
0,0.01489862789268892,0.15657311669128507
0,0.01489862789268892,0.15805022156573117
0,0.01500102396067991,0.15805022156573117
0,0.01500102396067991,0.1585425898572132
0,0.015359410198648372,0.1585425898572132
0,0.015359410198648372,0.15903495814869523
0,0.015410608232643867,0.15903495814869523
0,0.015410608232643867,0.15952732644017725
0,0.015513004300634856,0.15952732644017725
0,0.015513004300634856,0.16001969473165928
0,0.01556420233463035,0.16001969473165928
0,0.01556420233463035,0.16100443131462333
0,0.015615400368625845,0.16100443131462333
0,0.015615400368625845,0.16149679960610536
0,0.015820192504607825,0.16149679960610536
0,0.015820192504607825,0.16198916789758738
0,0.016024984640589802,0.16198916789758738
0,0.016024984640589802,0.16297390448055146
0,0.016076182674585295,0.16297390448055146
0,0.016076182674585295,0.16395864106351551
0,0.01612738070858079,0.16395864106351551
0,0.01612738070858079,0.16445100935499754
0,0.016178578742576284,0.16445100935499754
0,0.016178578742576284,0.16494337764647957
0,0.01622977677657178,0.16494337764647957
0,0.01622977677657178,0.1654357459379616
0,0.01643456891255376,0.1654357459379616
0,0.01643456891255376,0.16592811422944362
0,0.01648576694654925,0.16592811422944362
0,0.01648576694654925,0.16691285081240767
0,0.016536964980544747,0.16691285081240767
0,0.016536964980544747,0.16789758739537175
0,0.01658816301454024,0.16789758739537175
0,0.01658816301454024,0.16838995568685378
0,0.016639361048535736,0.16838995568685378
0,0.016639361048535736,0.1688823239783358
0,0.016741757116526725,0.1688823239783358
0,0.016741757116526725,0.16937469226981783
0,0.017048945320499692,0.16937469226981783
0,0.017048945320499692,0.16986706056129985
0,0.017202539422486177,0.16986706056129985
0,0.017202539422486177,0.17035942885278188
0,0.017407331558468155,0.17035942885278188
0,0.017407331558468155,0.1708517971442639
0,0.017612123694450133,0.1708517971442639
0,0.017612123694450133,0.17232890201870998
0,0.01776571779643662,0.17232890201870998
0,0.01776571779643662,0.172821270310192
0,0.01781691583043211,0.172821270310192
0,0.01781691583043211,0.17331363860167406
0,0.0179193118984231,0.17331363860167406
0,0.0179193118984231,0.17429837518463812
0,0.017970509932418596,0.17429837518463812
0,0.017970509932418596,0.17528311176760217
0,0.018072906000409585,0.17528311176760217
0,0.018072906000409585,0.1757754800590842
0,0.018226500102396067,0.1757754800590842
0,0.018226500102396067,0.17725258493353027
0,0.018277698136391563,0.17725258493353027
0,0.018277698136391563,0.1777449532250123
0,0.018533688306369034,0.1777449532250123
0,0.018533688306369034,0.17823732151649435
0,0.018636084374360026,0.17823732151649435
0,0.018636084374360026,0.1792220580994584
0,0.018738480442351015,0.1792220580994584
0,0.018738480442351015,0.17971442639094043
0,0.018892074544337497,0.17971442639094043
0,0.018892074544337497,0.18020679468242246
0,0.018994470612328486,0.18020679468242246
0,0.018994470612328486,0.1811915312653865
0,0.019096866680319475,0.1811915312653865
0,0.019096866680319475,0.18168389955686853
0,0.01914806471431497,0.18168389955686853
0,0.01914806471431497,0.18217626784835056
0,0.019199262748310464,0.18217626784835056
0,0.019199262748310464,0.18266863613983259
0,0.019404054884292442,0.18266863613983259
0,0.019404054884292442,0.1831610044313146
0,0.019455252918287938,0.1831610044313146
0,0.019455252918287938,0.1841457410142787
0,0.019660045054269916,0.1841457410142787
0,0.019660045054269916,0.18463810930576072
0,0.019762441122260905,0.18463810930576072
0,0.019762441122260905,0.18513047759724274
0,0.01991603522424739,0.18513047759724274
0,0.01991603522424739,0.18562284588872477
0,0.02001843129223838,0.18562284588872477
0,0.02001843129223838,0.18660758247168882
0,0.02017202539422486,0.18660758247168882
0,0.02017202539422486,0.18709995076317085
0,0.020223223428220357,0.18709995076317085
0,0.020223223428220357,0.18759231905465287
0,0.02027442146221585,0.18759231905465287
0,0.02027442146221585,0.1880846873461349
0,0.020325619496211346,0.1880846873461349
0,0.020325619496211346,0.189561792220581
0,0.02037681753020684,0.189561792220581
0,0.02037681753020684,0.19103889709502708
0,0.020428015564202335,0.19103889709502708
0,0.020428015564202335,0.1915312653865091
0,0.020479213598197828,0.1915312653865091
0,0.020479213598197828,0.19202363367799113
0,0.020632807700184313,0.19202363367799113
0,0.020632807700184313,0.1935007385524372
0,0.02068400573417981,0.1935007385524372
0,0.02068400573417981,0.1944854751354013
0,0.020735203768175302,0.1944854751354013
0,0.020735203768175302,0.19547021171836534
0,0.020786401802170798,0.19547021171836534
0,0.020786401802170798,0.19596258000984737
0,0.021195986074134754,0.19596258000984737
0,0.021195986074134754,0.1964549483013294
0,0.021298382142125743,0.1964549483013294
0,0.021298382142125743,0.19743968488429345
0,0.021400778210116732,0.19743968488429345
0,0.021400778210116732,0.19940915805022155
0,0.021451976244112225,0.19940915805022155
0,0.021451976244112225,0.1999015263417036
0,0.02150317427810772,0.1999015263417036
0,0.02150317427810772,0.20039389463318563
0,0.021759164448085195,0.20039389463318563
0,0.021759164448085195,0.20137863121614968
0,0.021963956584067173,0.20137863121614968
0,0.021963956584067173,0.2018709995076317
0,0.022219946754044644,0.2018709995076317
0,0.022219946754044644,0.20236336779911374
0,0.02227114478804014,0.20236336779911374
0,0.02227114478804014,0.20285573609059576
0,0.022322342822035632,0.20285573609059576
0,0.022322342822035632,0.2033481043820778
0,0.02237354085603113,0.2033481043820778
0,0.02237354085603113,0.2038404726735598
0,0.02252713495801761,0.2038404726735598
0,0.02252713495801761,0.2048252092565239
0,0.022578332992013107,0.2048252092565239
0,0.022578332992013107,0.20531757754800592
0,0.022629531026008603,0.20531757754800592
0,0.022629531026008603,0.20630231413096997
0,0.022731927093999592,0.20630231413096997
0,0.022731927093999592,0.20728705071393402
0,0.023448699569936515,0.20728705071393402
0,0.023448699569936515,0.20777941900541605
0,0.023551095637927504,0.20777941900541605
0,0.023551095637927504,0.20974889217134415
0,0.023602293671923,0.20974889217134415
0,0.023602293671923,0.2102412604628262
0,0.02396067990989146,0.2102412604628262
0,0.02396067990989146,0.21122599704579026
0,0.024011877943886956,0.21122599704579026
0,0.024011877943886956,0.21171836533727229
0,0.02406307597788245,0.21171836533727229
0,0.02406307597788245,0.2122107336287543
0,0.024267868113864426,0.2122107336287543
0,0.024267868113864426,0.21270310192023634
0,0.024370264181855415,0.21270310192023634
0,0.024370264181855415,0.2136878385032004
0,0.02442146221585091,0.2136878385032004
0,0.02442146221585091,0.21418020679468242
0,0.02462625435183289,0.21418020679468242
0,0.02462625435183289,0.21565731166912852
0,0.02472865041982388,0.21565731166912852
0,0.02472865041982388,0.21614967996061055
0,0.024779848453819375,0.21614967996061055
0,0.024779848453819375,0.2171344165435746
0,0.024933442555805856,0.2171344165435746
0,0.024933442555805856,0.21811915312653865
0,0.024984640589801353,0.21811915312653865
0,0.024984640589801353,0.21861152141802068
0,0.025138234691787834,0.21861152141802068
0,0.025138234691787834,0.2191038897095027
0,0.02518943272578333,0.2191038897095027
0,0.02518943272578333,0.21959625800098473
0,0.025240630759778823,0.21959625800098473
0,0.025240630759778823,0.22058099458394878
0,0.025496620929756297,0.22058099458394878
0,0.025496620929756297,0.22107336287543083
0,0.025547818963751794,0.22107336287543083
0,0.025547818963751794,0.2225504677498769
0,0.025906205201720253,0.2225504677498769
0,0.025906205201720253,0.22304283604135894
0,0.02595740323571575,0.22304283604135894
0,0.02595740323571575,0.22353520433284096
0,0.02611099733770223,0.22353520433284096
0,0.026162195371697727,0.224027572624323
0,0.026366987507679705,0.224027572624323
0,0.026366987507679705,0.22451994091580502
0,0.02652058160966619,0.22451994091580502
0,0.02652058160966619,0.2259970457902511
0,0.02672537374564817,0.2259970457902511
0,0.02672537374564817,0.2274741506646972
0,0.02677657177964366,0.2274741506646972
0,0.02677657177964366,0.22796651895617923
0,0.026827769813639157,0.22796651895617923
0,0.026827769813639157,0.22845888724766125
0,0.026930165881630146,0.22845888724766125
0,0.026930165881630146,0.22895125553914328
0,0.027032561949621135,0.22895125553914328
0,0.027032561949621135,0.2294436238306253
0,0.027134958017612124,0.2294436238306253
0,0.027134958017612124,0.22993599212210733
0,0.027237354085603113,0.22993599212210733
0,0.027237354085603113,0.23092072870507138
0,0.027339750153594102,0.23092072870507138
0,0.027339750153594102,0.23141309699655344
0,0.027390948187589595,0.23141309699655344
0,0.027390948187589595,0.23190546528803546
0,0.02754454228957608,0.23190546528803546
0,0.02754454228957608,0.2323978335795175
0,0.027698136391562565,0.2323978335795175
0,0.027698136391562565,0.2328902018709995
0,0.027902928527544543,0.2328902018709995
0,0.027902928527544543,0.23338257016248154
0,0.028005324595535532,0.23338257016248154
0,0.028005324595535532,0.23387493845396357
0,0.02810772066352652,0.23387493845396357
0,0.02810772066352652,0.2343673067454456
0,0.028158918697522014,0.2343673067454456
0,0.028158918697522014,0.23485967503692762
0,0.02821011673151751,0.23485967503692762
0,0.02821011673151751,0.23584441161989167
0,0.028363710833503992,0.23584441161989167
0,0.028363710833503992,0.2378138847858198
0,0.028466106901494984,0.2378138847858198
0,0.028466106901494984,0.23830625307730183
0,0.02913168134343641,0.23830625307730183
0,0.02913168134343641,0.23879862136878385
0,0.0292340774114274,0.23879862136878385
0,0.0292340774114274,0.24076809453471196
0,0.029285275445422896,0.24076809453471196
0,0.029285275445422896,0.24126046282619398
0,0.02989965185336883,0.24126046282619398
0,0.02989965185336883,0.241752831117676
0,0.030104443989350808,0.241752831117676
0,0.030104443989350808,0.24372230428360414
0,0.030258038091337293,0.24372230428360414
0,0.030258038091337293,0.2447070408665682
0,0.030514028261314767,0.2447070408665682
0,0.030514028261314767,0.24519940915805022
0,0.030770018431292238,0.24519940915805022
0,0.030770018431292238,0.24618414574101427
0,0.030872414499283227,0.24618414574101427
0,0.030872414499283227,0.2466765140324963
0,0.0311284046692607,0.2466765140324963
0,0.0311284046692607,0.24716888232397832
0,0.031179602703256194,0.24716888232397832
0,0.031179602703256194,0.24913835548990645
0,0.03128199877124718,0.24913835548990645
0,0.03128199877124718,0.24963072378138848
0,0.03133319680524268,0.24963072378138848
0,0.03133319680524268,0.25012309207287053
0,0.03153798894122466,0.25012309207287053
0,0.03153798894122466,0.25061546036435256
0,0.03158918697522015,0.25061546036435256
0,0.03158918697522015,0.2511078286558346
0,0.03179397911120213,0.2511078286558346
0,0.03179397911120213,0.2516001969473166
0,0.03215236534917059,0.2516001969473166
0,0.03215236534917059,0.25209256523879864
0,0.03225476141716158,0.25209256523879864
0,0.03225476141716158,0.25258493353028066
0,0.03266434568912554,0.25258493353028066
0,0.03266434568912554,0.2530773018217627
0,0.03286913782510752,0.2530773018217627
0,0.03286913782510752,0.2535696701132447
0,0.03292033585910301,0.2535696701132447
0,0.03292033585910301,0.25455440669620877
0,0.0329715338930985,0.25455440669620877
0,0.0329715338930985,0.2550467749876908
0,0.03312512799508499,0.2550467749876908
0,0.03312512799508499,0.25603151157065485
0,0.033227524063075976,0.25603151157065485
0,0.033227524063075976,0.2570162481536189
0,0.03327872209707147,0.2570162481536189
0,0.03327872209707147,0.2575086164451009
0,0.03353471226704895,0.2575086164451009
0,0.03353471226704895,0.25800098473658295
0,0.03358591030104444,0.25800098473658295
0,0.03358591030104444,0.25947808961102903
0,0.03363710833503993,0.25947808961102903
0,0.03363710833503993,0.2604628261939931
0,0.03379070243702642,0.2604628261939931
0,0.03379070243702642,0.2614475627769572
0,0.033893098505017406,0.2614475627769572
0,0.033893098505017406,0.2619399310684392
0,0.03460987098095433,0.2619399310684392
0,0.03460987098095433,0.26243229935992124
0,0.03466106901494983,0.26243229935992124
0,0.03466106901494983,0.2639094042343673
0,0.03486586115093181,0.2639094042343673
0,0.03486586115093181,0.26440177252584934
0,0.03496825721892279,0.26440177252584934
0,0.03496825721892279,0.2653865091088134
0,0.035429039524882244,0.2653865091088134
0,0.035429039524882244,0.26637124569177745
0,0.03548023755887774,0.26637124569177745
0,0.03548023755887774,0.2668636139832595
0,0.035582633626868726,0.2668636139832595
0,0.035582633626868726,0.26834071885770555
0,0.035787425762850704,0.26834071885770555
0,0.035787425762850704,0.26981782373215163
0,0.03604341593282818,0.26981782373215163
0,0.03604341593282818,0.27031019202363366
0,0.036094613966823674,0.27031019202363366
0,0.036094613966823674,0.2708025603151157
0,0.03619701003481466,0.2708025603151157
0,0.03619701003481466,0.27129492860659776
0,0.036401802170796645,0.27129492860659776
0,0.036401802170796645,0.2722796651895618
0,0.03665779234077411,0.2722796651895618
0,0.03665779234077411,0.27277203348104384
0,0.03670899037476961,0.27277203348104384
0,0.03670899037476961,0.2742491383554899
0,0.03686258447675609,0.2742491383554899
0,0.03686258447675609,0.27523387493845397
0,0.03706737661273807,0.27523387493845397
0,0.03706737661273807,0.276218611521418
0,0.03732336678271554,0.276218611521418
0,0.03732336678271554,0.2772033481043821
0,0.037425762850706534,0.2772033481043821
0,0.037425762850706534,0.2776957163958641
0,0.03763055498668851,0.2776957163958641
0,0.03763055498668851,0.2791728212703102
0,0.0377329510546795,0.2791728212703102
0,0.0377329510546795,0.28015755785327423
0,0.037784149088674994,0.28015755785327423
0,0.037784149088674994,0.28064992614475626
0,0.03783534712267049,0.28064992614475626
0,0.03783534712267049,0.2811422944362383
0,0.037937743190661476,0.2811422944362383
0,0.037937743190661476,0.28311176760216644
0,0.03819373336063895,0.28311176760216644
0,0.03819373336063895,0.28360413589364847
0,0.03839852549662093,0.28360413589364847
0,0.03839852549662093,0.2840965041851305
0,0.038449723530616424,0.2840965041851305
0,0.038449723530616424,0.2845888724766125
0,0.038552119598607416,0.2845888724766125
0,0.038552119598607416,0.28508124076809455
0,0.038603317632602906,0.28508124076809455
0,0.038603317632602906,0.28557360905957657
0,0.038756911734589394,0.28557360905957657
0,0.038756911734589394,0.2860659773510586
0,0.03906409993856236,0.2860659773510586
0,0.03906409993856236,0.2865583456425406
0,0.039115297972557854,0.2865583456425406
0,0.039115297972557854,0.28705071393402265
0,0.03916649600655335,0.28705071393402265
0,0.03916649600655335,0.2875430822255047
0,0.0396272783125128,0.2875430822255047
0,0.0396272783125128,0.28852781880846873
0,0.039780872414499284,0.28852781880846873
0,0.039780872414499284,0.28902018709995075
0,0.03983207044849478,0.28902018709995075
0,0.039934466516485766,0.28902018709995075
0,0.039934466516485766,0.2895125553914328
0,0.04008806061847225,0.2895125553914328
0,0.04008806061847225,0.2900049236829148
0,0.040139258652467744,0.2900049236829148
0,0.040139258652467744,0.2914820285573609
0,0.04019045668646324,0.2914820285573609
0,0.04019045668646324,0.2919743968488429
0,0.04029285275445423,0.2919743968488429
0,0.04029285275445423,0.29246676514032494
0,0.04034405078844972,0.29246676514032494
0,0.04034405078844972,0.29345150172328904
0,0.0405488429244317,0.29345150172328904
0,0.0405488429244317,0.29542097488921715
0,0.04065123899242269,0.29542097488921715
0,0.04065123899242269,0.2959133431806992
0,0.04085603112840467,0.2959133431806992
0,0.04085603112840467,0.2968980797636632
0,0.040907229162400166,0.2968980797636632
0,0.040907229162400166,0.29739044805514525
0,0.04100962523039115,0.29739044805514525
0,0.04100962523039115,0.2978828163466273
0,0.041265615400368626,0.2978828163466273
0,0.041265615400368626,0.2983751846381093
0,0.04136801146835962,0.2983751846381093
0,0.04136801146835962,0.29886755292959133
0,0.041572803604341596,0.29886755292959133
0,0.041572803604341596,0.29935992122107336
0,0.04182879377431906,0.29935992122107336
0,0.04182879377431906,0.2998522895125554
0,0.042135981978292034,0.2998522895125554
0,0.042135981978292034,0.3003446578040374
0,0.04249436821626049,0.3003446578040374
0,0.04249436821626049,0.30132939438700146
